project_name,gen_tech,balancing_area,full_load_heat_rate,connect_cost_per_mw,variable_o_m,forced_outage_rate,scheduled_outage_rate,capacity_limit_mw,start_year,capacity_mw,overnight_cost,fixed_o_m,project_id,being_built,fuel_code,fuel_oil,load_zone,variables
cs_gco_07,solar,04-noroeste,0,0,,,0,100,A_partir_de_2019,100,,,1362,generic_project,,,01-hermosillo,0
cs_gco_22,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1363,generic_project,,,04-los_mochis,0
cs_gco_23,solar,04-noroeste,0,0,,,0,100,A_partir_de_2019,100,,,1364,generic_project,,,04-los_mochis,0
cs_gco_24,solar,07-peninsular,0,0,,,0,30,A_partir_de_2019,30,,,1365,generic_project,,,42-merida,0
cs_gco_25,solar,10-baja_california_sur-mulege,0,0,,,0,30,A_partir_de_2019,30,,,1366,generic_project,,,53-mulege,0
cs_gco_26,solar,10-baja_california_sur-mulege,0,0,,,0,4,A_partir_de_2019,4,,,1367,generic_project,,,53-mulege,0
cs_gco_27,solar,03-occidental,0,0,,,0,100,A_partir_de_2019,100,,,1368,generic_project,,,26-salamanca,0
cs_otr_01,solar,07-peninsular,0,0,,,0,30,2016,30,,,1369,firm_project,,,44-chetumal,0
cs_otr_11,solar,06-noreste,0,0,,,0,125,2018,125,,,1370,firm_project,,,16-monterrey,0
cs_otr_12,solar,04-noroeste,0,0,,,0,125,2018,125,,,1371,firm_project,,,01-hermosillo,0
cs_otr_02,solar,05-norte,0,0,,,0,50,2016,50,,,1372,firm_project,,,10-durango,0
cs_otr_03,solar,06-noreste,0,0,,,0,100,2016,100,,,1373,firm_project,,,17-saltillo,0
cs_otr_06,solar,06-noreste,0,0,,,0,100,2017,100,,,1374,firm_project,,,17-saltillo,0
cs_otr_17,solar,06-noreste,0,0,,,0,100,2018,100,,,1375,firm_project,,,17-saltillo,0
cs_otr_04,solar,07-peninsular,0,0,,,0,30,2016,30,,,1376,firm_project,,,44-chetumal,0
cs_otr_05,solar,06-noreste,0,0,,,0,10,2016,10,,,1377,firm_project,,,21-guemez,0
aguascalientes_potencia_1,solar,03-occidental,0,0,,1,0,63,2018,63,,,1378,auction_projects,,,24-aguascalientes,0
parque_solar_don_jose,solar,03-occidental,0,0,,1,0,207,2018,207,,,1379,auction_projects,,,30-queretaro,0
parque_solar_villanueva_3,solar,05-norte,0,0,,1,0,250,2018,250,,,1380,auction_projects,,,11-laguna,0
parque_solar_villanueva,solar,05-norte,0,0,,1,0,330,2018,330,,,1381,auction_projects,,,11-laguna,0
concunul,solar,07-peninsular,0,0,,1,0,70,2018,70,,,1382,auction_projects,,,42-merida,0
las_viborilas,solar,03-occidental,0,0,,1,0,100,2018,100,,,1383,auction_projects,,,24-aguascalientes,0
san_ignacio,solar,07-peninsular,0,0,,1,0,18,2018,18,,,1384,auction_projects,,,42-merida,0
kambul,solar,07-peninsular,0,0,,1,0,30,2018,30,,,1385,auction_projects,,,42-merida,0
guajiro_2,solar,03-occidental,0,0,,1,0,100,2018,100,,,1386,auction_projects,,,30-queretaro,0
ticul_1,solar,07-peninsular,0,0,,1,0,500,2018,500,,,1387,auction_projects,,,42-merida,0
cs_pp_05,solar,03-occidental,0,0,,,0,30,2017,30,,,1388,firm_project,,,24-aguascalientes,0
cs_pp_06,solar,03-occidental,0,0,,,0,30,2017,30,,,1389,firm_project,,,24-aguascalientes,0
cs_pp_08,solar,03-occidental,0,0,,,0,30,2017,30,,,1390,firm_project,,,24-aguascalientes,0
cs_pp_09,solar,03-occidental,0,0,,,0,30,2017,30,,,1391,firm_project,,,24-aguascalientes,0
cs_pp_10,solar,04-noroeste,0,0,,,0,20,2016,20,,,1392,firm_project,,,02-cananea,0
cs_pp_12,solar,05-norte,0,0,,,0,29.36,2017,29.4,,,1393,firm_project,,,09-chihuahua,0
cs_pp_55,solar,05-norte,0,0,,,0,29.36,2017,29.4,,,1394,firm_project,,,07-juarez,0
cs_pp_01,solar,07-peninsular,0,0,,,0,18,2017,18,,,1395,firm_project,,,42-merida,0
cs_pp_13,solar,04-noroeste,0,0,,,0,30,2016,30,,,1396,firm_project,,,01-hermosillo,0
cs_pp_40,solar,04-noroeste,0,0,,,0,30,2016,30,,,1397,firm_project,,,01-hermosillo,0
cs_pp_14,solar,04-noroeste,0,0,,,0,29.136,2016,29.1,,,1398,firm_project,,,01-hermosillo,0
cs_pp_56,solar,03-occidental,0,0,,,0,30,2017,30,,,1399,firm_project,,,30-queretaro,0
cs_pp_41,solar,05-norte,0,0,,,0,30,2016,30,,,1400,firm_project,,,09-chihuahua,0
cs_pp_42,solar,04-noroeste,0,0,,,0,30,2016,30,,,1401,firm_project,,,01-hermosillo,0
cs_pp_43,solar,05-norte,0,0,,,0,30,2016,30,,,1402,firm_project,,,08-moctezuma,0
cs_pp_16,solar,04-noroeste,0,0,,,0,30,2017,30,,,1403,firm_project,,,01-hermosillo,0
cs_pp_44,solar,03-occidental,0,0,,,0,30,2016,30,,,1404,firm_project,,,30-queretaro,0
cs_pp_45,solar,03-occidental,0,0,,,0,30,2016,30,,,1405,firm_project,,,30-queretaro,0
cs_pp_46,solar,04-noroeste,0,0,,,0,30,2016,30,,,1406,firm_project,,,03-obregon,0
cs_pp_17,solar,09-baja_california_sur-la_paz,0,0,,,0,25,2016,25,,,1407,firm_project,,,51-la_paz,0
cs_pp_47,solar,03-occidental,0,0,,,0,14.385,2016,14.4,,,1408,firm_project,,,23-guadalajara,0
cs_pp_48,solar,03-occidental,0,0,,,0,14.385,2016,14.4,,,1409,firm_project,,,23-guadalajara,0
cs_pp_18,solar,09-baja_california_sur-la_paz,0,0,,,0,5,2016,5,,,1410,firm_project,,,51-la_paz,0
cs_pp_21,solar,04-noroeste,0,0,,,0,26.66,2016,26.7,,,1411,firm_project,,,01-hermosillo,0
cs_pp_49,solar,03-occidental,0,0,,,0,30,2016,30,,,1412,firm_project,,,30-queretaro,0
cs_pp_50,solar,05-norte,0,0,,,0,30,2016,30,,,1413,firm_project,,,09-chihuahua,0
cs_pp_51,solar,04-noroeste,0,0,,,0,30,2016,30,,,1414,firm_project,,,01-hermosillo,0
cs_pp_52,solar,06-noreste,0,0,,,0,29.36,2016,29.4,,,1415,firm_project,,,12-rio_escondido,0
cs_pp_24,solar,04-noroeste,0,0,,,0,30,2016,30,,,1416,firm_project,,,01-hermosillo,0
cs_pp_113,solar,04-noroeste,0,0,,,0,30,2016,30,,,1417,firm_project,,,01-hermosillo,0
cs_pp_53,solar,03-occidental,0,0,,,0,30,2016,30,,,1418,firm_project,,,25-san_luis_potosi,0
cs_pp_114,solar,05-norte,0,0,,,0,30,2016,30,,,1419,firm_project,,,08-moctezuma,0
cs_pp_25,solar,05-norte,0,0,,,0,10,2016,10,,,1420,firm_project,,,10-durango,0
cs_pp_02,solar,05-norte,0,0,,,0,15,2016,15,,,1421,firm_project,,,10-durango,0
cs_pp_03,solar,05-norte,0,0,,,0,30,2016,30,,,1422,firm_project,,,10-durango,0
cs_pp_26,solar,05-norte,0,0,,,0,6.25,2016,6.3,,,1423,firm_project,,,10-durango,0
cs_pp_28,solar,05-norte,0,0,,,0,6.25,2016,6.3,,,1424,firm_project,,,10-durango,0
cs_pp_04,solar,05-norte,0,0,,,0,3.5,2016,3.5,,,1425,firm_project,,,10-durango,0
cs_pp_54,solar,05-norte,0,0,,,0,30,2016,30,,,1426,firm_project,,,09-chihuahua,0
cs_pp_118,solar,03-occidental,0,0,,,0,14.96,A_partir_de_2019,15,,,1427,optimization,,,24-aguascalientes,0
cs_pp_119,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1428,optimization,,,24-aguascalientes,0
cs_pp_120,solar,05-norte,0,0,,,0,29.15,A_partir_de_2019,29.2,,,1429,optimization,,,07-juarez,0
cs_pp_85,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1430,optimization,,,08-moctezuma,0
cs_pp_121,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1431,optimization,,,26-salamanca,0
cs_pp_122,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1432,optimization,,,09-chihuahua,0
cs_pp_123,solar,06-noreste,0,0,,,0,29.36,A_partir_de_2019,29.4,,,1433,optimization,,,12-rio_escondido,0
cs_pp_124,solar,07-peninsular,0,0,,,0,16,A_partir_de_2019,16,,,1434,optimization,,,42-merida,0
cs_pp_125,solar,07-peninsular,0,0,,,0,16,A_partir_de_2019,16,,,1435,optimization,,,42-merida,0
cs_pp_115,solar,09-baja_california_sur-la_paz,0,0,,,0,13,A_partir_de_2019,13,,,1436,optimization,,,51-la_paz,0
cs_pp_86,solar,04-noroeste,0,0,,,0,19,A_partir_de_2019,19,,,1437,optimization,,,01-hermosillo,0
cs_pp_126,solar,10-baja_california_sur-mulege,0,0,,,0,5,A_partir_de_2019,5,,,1438,optimization,,,53-mulege,0
cs_pp_117,solar,09-baja_california_sur-la_paz,0,0,,,0,21.5,A_partir_de_2019,21.5,,,1439,optimization,,,50-villa_constitucion,0
cs_pp_33,solar,04-noroeste,0,0,,,0,25,A_partir_de_2019,25,,,1440,optimization,,,01-hermosillo,0
cs_pp_127,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1441,optimization,,,03-obregon,0
cs_pp_128,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1442,optimization,,,03-obregon,0
cs_pp_129,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1443,optimization,,,03-obregon,0
cs_pp_130,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1444,optimization,,,30-queretaro,0
cs_pp_92,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1445,optimization,,,10-durango,0
cs_pp_75,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1446,optimization,,,01-hermosillo,0
cs_pp_131,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1447,optimization,,,25-san_luis_potosi,0
cs_pp_132,solar,05-norte,0,0,,,0,10,A_partir_de_2019,10,,,1448,optimization,,,07-juarez,0
cs_pp_93,solar,05-norte,0,0,,,0,10,A_partir_de_2019,10,,,1449,optimization,,,08-moctezuma,0
cs_pp_94,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1450,optimization,,,10-durango,0
cs_pp_133,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1451,optimization,,,24-aguascalientes,0
cs_pp_134,solar,03-occidental,0,0,,,0,4,A_partir_de_2019,4,,,1452,optimization,,,30-queretaro,0
cs_pp_109-cs_pp_110_2/,solar,08-baja_california,0,0,,,0,15.4,A_partir_de_2019,15.4,,,1453,optimization,,,48-mexicali,0
cs_pp_135,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1454,optimization,,,09-chihuahua,0
cs_pp_15,solar,08-baja_california,0,0,,,0,30,A_partir_de_2019,30,,,1455,optimization,,,48-mexicali,0
cs_pp_136,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1456,optimization,,,25-san_luis_potosi,0
cs_pp_76,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1457,optimization,,,01-hermosillo,0
cs_pp_95,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1458,optimization,,,08-moctezuma,0
cs_pp_137,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1459,optimization,,,03-obregon,0
cs_pp_138,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1460,optimization,,,30-queretaro,0
cs_pp_139,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1461,optimization,,,24-aguascalientes,0
cs_pp_77,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1462,optimization,,,01-hermosillo,0
cs_pp_140,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1463,optimization,,,04-los_mochis,0
cs_pp_141,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1464,optimization,,,09-chihuahua,0
cs_pp_142,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1465,optimization,,,25-san_luis_potosi,0
cs_pp_143,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1466,optimization,,,30-queretaro,0
cs_pp_144,solar,01-central,0,0,,,0,30,A_partir_de_2019,30,,,1467,optimization,,,31-central,0
cs_pp_87,solar,04-noroeste,0,0,,,0,29.55,A_partir_de_2019,29.6,,,1468,optimization,,,01-hermosillo,0
cs_pp_145,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1469,optimization,,,30-queretaro,0
cs_pp_146,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1470,optimization,,,09-chihuahua,0
cs_pp_147,solar,05-norte,0,0,,,0,10,A_partir_de_2019,10,,,1471,optimization,,,09-chihuahua,0
cs_pp_148,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1472,optimization,,,24-aguascalientes,0
cs_pp_149,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1473,optimization,,,25-san_luis_potosi,0
cs_pp_150,solar,04-noroeste,0,0,,,0,10,A_partir_de_2019,10,,,1474,optimization,,,03-obregon,0
cs_pp_151,solar,04-noroeste,0,0,,,0,29.4,A_partir_de_2019,29.4,,,1475,optimization,,,03-obregon,0
cs_pp_96,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1476,optimization,,,08-moctezuma,0
cs_pp_152,solar,02-oriental,0,0,,,0,10,A_partir_de_2019,10,,,1477,optimization,,,34-puebla,0
cs_pp_153,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1478,optimization,,,26-salamanca,0
cs_pp_154,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1479,optimization,,,04-los_mochis,0
cs_pp_88,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1480,optimization,,,08-moctezuma,0
cs_pp_155,solar,06-noreste,0,0,,,0,29.75,A_partir_de_2019,29.8,,,1481,optimization,,,17-saltillo,0
cs_pp_70,solar,05-norte,0,0,,,0,10,A_partir_de_2019,10,,,1482,optimization,,,11-laguna,0
cs_pp_156,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1483,optimization,,,25-san_luis_potosi,0
cs_pp_157,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1484,optimization,,,30-queretaro,0
cs_pp_158,solar,01-central,0,0,,,0,10,A_partir_de_2019,10,,,1485,optimization,,,31-central,0
cs_pp_159,solar,06-noreste,0,0,,,0,29.7,A_partir_de_2019,29.7,,,1486,optimization,,,17-saltillo,0
cs_pp_160,solar,02-oriental,0,0,,,0,30,A_partir_de_2019,30,,,1487,optimization,,,39-grijalva,0
cs_pp_97,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1488,optimization,,,08-moctezuma,0
cs_pp_98,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1489,optimization,,,08-moctezuma,0
cs_pp_161,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1490,optimization,,,24-aguascalientes,0
cs_pp_57-cs_pp_61_2/,solar,09-baja_california_sur-la_paz,0,0,,,0,30,A_partir_de_2019,30,,,1491,optimization,,,51-la_paz,0
cs_pp_162,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1492,optimization,,,24-aguascalientes,0
cs_pp_89-cs_pp_99_2/,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1493,optimization,,,08-moctezuma,0
cs_pp_163,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1494,optimization,,,23-guadalajara,0
cs_pp_35,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1495,optimization,,,01-hermosillo,0
cs_pp_71,solar,05-norte,0,0,,,0,22.52,A_partir_de_2019,22.5,,,1496,optimization,,,11-laguna,0
cs_pp_78,solar,05-norte,0,0,,,0,13.96,A_partir_de_2019,14,,,1497,optimization,,,11-laguna,0
cs_pp_72,solar,05-norte,0,0,,,0,8.3,A_partir_de_2019,8.3,,,1498,optimization,,,11-laguna,0
cs_pp_73,solar,05-norte,0,0,,,0,21.38,A_partir_de_2019,21.4,,,1499,optimization,,,11-laguna,0
cs_pp_164,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1500,optimization,,,24-aguascalientes,0
cs_pp_165,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1501,optimization,,,24-aguascalientes,0
cs_pp_166,solar,03-occidental,0,0,,,0,20.5,A_partir_de_2019,20.5,,,1502,optimization,,,23-guadalajara,0
cs_pp_167,solar,03-occidental,0,0,,,0,23.75,A_partir_de_2019,23.8,,,1503,optimization,,,23-guadalajara,0
cs_pp_168,solar,03-occidental,0,0,,,0,29.7,A_partir_de_2019,29.7,,,1504,optimization,,,24-aguascalientes,0
cs_pp_169,solar,04-noroeste,0,0,,,0,29.75,A_partir_de_2019,29.8,,,1505,optimization,,,03-obregon,0
cs_pp_170,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1506,optimization,,,04-los_mochis,0
cs_pp_171,solar,03-occidental,0,0,,,0,29.4,A_partir_de_2019,29.4,,,1507,optimization,,,30-queretaro,0
cs_pp_19,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1508,optimization,,,10-durango,0
cs_pp_20,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1509,optimization,,,10-durango,0
cs_pp_172,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1510,optimization,,,23-guadalajara,0
cs_pp_173,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1511,optimization,,,30-queretaro,0
cs_pp_174,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1512,optimization,,,09-chihuahua,0
cs_pp_58,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,30,,,1513,optimization,,,22-tepic,0
cs_pp_100,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1514,optimization,,,08-moctezuma,0
cs_pp_175,solar,01-central,0,0,,,0,30,A_partir_de_2019,30,,,1515,optimization,,,31-central,0
cs_pp_79,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1516,optimization,,,01-hermosillo,0
cs_pp_176,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1517,optimization,,,24-aguascalientes,0
cs_pp_177,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1518,optimization,,,30-queretaro,0
cs_pp_178,solar,05-norte,0,0,,,0,10,A_partir_de_2019,10,,,1519,optimization,,,09-chihuahua,0
cs_pp_38,solar,04-noroeste,0,0,,,0,24.7,A_partir_de_2019,24.7,,,1520,optimization,,,01-hermosillo,0
cs_pp_65,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1521,optimization,,,02-cananea,0
cs_pp_39-cs_pp_66_2/,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1522,optimization,,,02-cananea,0
cs_pp_67,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1523,optimization,,,02-cananea,0
cs_pp_68,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1524,optimization,,,02-cananea,0
cs_pp_179,solar,06-noreste,0,0,,,0,15,A_partir_de_2019,15,,,1525,optimization,,,17-saltillo,0
cs_pp_180,solar,03-occidental,0,0,,,0,20.4,A_partir_de_2019,20.4,,,1526,optimization,,,23-guadalajara,0
cs_pp_111,solar,08-baja_california,0,0,,,0,30,A_partir_de_2019,30,,,1527,optimization,,,49-san_luis_rio_colorado,0
cs_pp_80,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1528,optimization,,,11-laguna,0
cs_pp_181,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1529,optimization,,,16-monterrey,0
cs_pp_182,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1530,optimization,,,16-monterrey,0
cs_pp_183,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1531,optimization,,,16-monterrey,0
cs_pp_184,solar,06-noreste,0,0,,,0,10,A_partir_de_2019,10,,,1532,optimization,,,12-rio_escondido,0
cs_pp_30,solar,08-baja_california,0,0,,,0,30,A_partir_de_2019,30,,,1533,optimization,,,47-ensenada,0
cs_pp_31,solar,08-baja_california,0,0,,,0,30,A_partir_de_2019,30,,,1534,optimization,,,47-ensenada,0
cs_pp_185,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1535,optimization,,,23-guadalajara,0
cs_pp_186,solar,06-noreste,0,0,,,0,29.92,A_partir_de_2019,29.9,,,1536,optimization,,,16-monterrey,0
cs_pp_101,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1537,optimization,,,08-moctezuma,0
cs_pp_187,solar,06-noreste,0,0,,,0,29.75,A_partir_de_2019,29.8,,,1538,optimization,,,17-saltillo,0
cs_pp_81,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1539,optimization,,,11-laguna,0
cs_pp_188,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1540,optimization,,,25-san_luis_potosi,0
cs_pp_189,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1541,optimization,,,30-queretaro,0
cs_pp_190,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1542,optimization,,,25-san_luis_potosi,0
cs_pp_191,solar,05-norte,0,0,,,0,10,A_partir_de_2019,10,,,1543,optimization,,,10-durango,0
cs_pp_192,solar,03-occidental,0,0,,,0,10,A_partir_de_2019,10,,,1544,optimization,,,24-aguascalientes,0
cs_pp_102,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1545,optimization,,,07-juarez,0
cs_pp_59,solar,09-baja_california_sur-la_paz,0,0,,,0,30,A_partir_de_2019,30,,,1546,optimization,,,50-villa_constitucion,0
cs_pp_69-cs_pp_90_2/,solar,04-noroeste,0,0,,,0,29.75,A_partir_de_2019,29.8,,,1547,optimization,,,01-hermosillo,0
cs_pp_32,solar,09-baja_california_sur-la_paz,0,0,,,0,30,A_partir_de_2019,30,,,1548,optimization,,,51-la_paz,0
cs_pp_62,solar,09-baja_california_sur-la_paz,0,0,,,0,30,A_partir_de_2019,30,,,1549,optimization,,,51-la_paz,0
cs_pp_82,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1550,optimization,,,01-hermosillo,0
cs_pp_193,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1551,optimization,,,09-chihuahua,0
cs_pp_194,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1552,optimization,,,09-chihuahua,0
cs_pp_103,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1553,optimization,,,07-juarez,0
cs_pp_195,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1554,optimization,,,07-juarez,0
cs_pp_63,solar,09-baja_california_sur-la_paz,0,0,,,0,30,A_partir_de_2019,30,,,1555,optimization,,,52-los_cabos,0
cs_pp_196,solar,04-noroeste,0,0,,,0,29.4,A_partir_de_2019,29.4,,,1556,optimization,,,03-obregon,0
cs_pp_197,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1557,optimization,,,23-guadalajara,0
cs_pp_198,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1558,optimization,,,23-guadalajara,0
cs_pp_199,solar,02-oriental,0,0,,,0,30,A_partir_de_2019,30,,,1559,optimization,,,34-puebla,0
cs_pp_200,solar,02-oriental,0,0,,,0,30,A_partir_de_2019,30,,,1560,optimization,,,39-grijalva,0
cs_pp_201,solar,07-peninsular,0,0,,,0,30,A_partir_de_2019,30,,,1561,optimization,,,41-lerma,0
cs_pp_202,solar,01-central,0,0,,,0,30,A_partir_de_2019,30,,,1562,optimization,,,31-central,0
cs_pp_203,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1563,optimization,,,09-chihuahua,0
cs_pp_204,solar,02-oriental,0,0,,,0,30,A_partir_de_2019,30,,,1564,optimization,,,35-acapulco,0
cs_pp_205,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1565,optimization,,,09-chihuahua,0
cs_pp_104,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1566,optimization,,,07-juarez,0
cs_pp_206,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1567,optimization,,,05-culiacan,0
cs_pp_105,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1568,optimization,,,10-durango,0
cs_pp_207,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1569,optimization,,,04-los_mochis,0
cs_pp_208,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1570,optimization,,,04-los_mochis,0
cs_pp_209,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1571,optimization,,,21-guemez,0
cs_pp_83,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1572,optimization,,,01-hermosillo,0
cs_pp_210,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1573,optimization,,,27-manzanillo,0
cs_pp_211,solar,02-oriental,0,0,,,0,30,A_partir_de_2019,30,,,1574,optimization,,,38-tabasco,0
cs_pp_212,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1575,optimization,,,19-huasteca,0
cs_pp_213,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1576,optimization,,,06-mazatlan,0
cs_pp_214,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1577,optimization,,,04-los_mochis,0
cs_pp_215,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1578,optimization,,,12-rio_escondido,0
cs_pp_216,solar,04-noroeste,0,0,,,0,30,A_partir_de_2019,30,,,1579,optimization,,,03-obregon,0
cs_pp_217,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1580,optimization,,,21-guemez,0
cs_pp_218,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1581,optimization,,,12-rio_escondido,0
cs_pp_219,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1582,optimization,,,17-saltillo,0
cs_pp_106,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1583,optimization,,,07-juarez,0
cs_pp_220,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1584,optimization,,,25-san_luis_potosi,0
cs_pp_221,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1585,optimization,,,27-manzanillo,0
cs_pp_222,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1586,optimization,,,23-guadalajara,0
cs_pp_84,solar,05-norte,0,0,,,0,30,A_partir_de_2019,30,,,1587,optimization,,,11-laguna,0
cs_pp_223,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1588,optimization,,,24-aguascalientes,0
cs_pp_224,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1589,optimization,,,17-saltillo,0
cs_pp_225,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1590,optimization,,,17-saltillo,0
cs_pp_226,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1591,optimization,,,17-saltillo,0
cs_pp_227,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1592,optimization,,,17-saltillo,0
cs_pp_228,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1593,optimization,,,17-saltillo,0
cs_pp_229,solar,06-noreste,0,0,,,0,30,A_partir_de_2019,30,,,1594,optimization,,,17-saltillo,0
cs_pp_230,solar,03-occidental,0,0,,,0,30,A_partir_de_2019,30,,,1595,optimization,,,30-queretaro,0
